hkl,_refln_intensity_meas,_refln_intensity_sigma,G-vector Length,Intensity,orientation
-3 1 0,0.13036179647593224,0.0009869704309971275,0.6445668644923962,5.0948674e-05,41
-3 3 3,0.0032936979584920084,0.0002491144554110957,0.7324173611519414,3.8082348e-05,41
-2 4 5,0.008984018819225663,0.00028713446892076423,0.9668195259488304,4.3608952e-07,41
-1 5 7,0.0002030160696671307,0.00011633795362995551,1.3653386420003326,1.1370125e-06,41
5 -7 -7,0.00025524368550746595,9.099910583691513e-05,1.5041682016170206,3.1507e-08,41
3 -4 -4,0.021564768490290313,0.0004249364697081237,0.8712985359324448,2.517505e-05,41
0 -3 -4,0.015355999304508513,0.0003776873855935758,0.8186529234749955,8.288549e-07,41
5 -4 -3,0.035472484735399025,0.0005225579620859448,1.0619031881482126,5.3114743e-08,41
-1 -2 -3,0.00222808081641157,0.00032426210410222567,0.7121082193216014,2.6794628e-06,41
5 -2 0,0.07375311968418449,0.0007605411720346668,1.0783263534668055,2.949999e-09,41
-4 2 1,0.1393159910720836,0.0010057808268101262,0.8180679634491679,7.827182e-06,41
-5 3 2,0.013181014998625269,0.00034518602753466214,1.0208877328315324,2.2444753e-07,41
-4 4 4,0.05867711582197109,0.0006527277798031113,0.976556481535922,6.638526e-05,41
-5 5 5,0.000206961321223415,0.00011997791786343212,1.2206956019199025,4.8738906e-07,41
-3 5 6,0.013286057321311337,0.0003255537043141044,1.1816167597651852,1.4571873e-05,41
-4 6 7,0.004778897300311328,0.00021236255847308997,1.4060242381850168,9.98026e-07,41
4 -6 -6,0.0019054155998440311,0.00016382187414666323,1.2679145171671486,4.821445e-06,41
1 -5 -6,0.008247360509290645,0.00027774101283437296,1.184286029923011,3.223766e-07,41
-2 -1 -2,0.038998459379267277,0.0009095918364854797,0.6805963878396172,0.00018962519,41
-6 4 3,0.004107711379298457,0.00020151311669330807,1.2387074527400208,2.6716577e-06,41
-6 6 6,0.0005023150642197716,0.00011117155278244034,1.464834722303883,4.6893354e-07,41
-5 7 8,0.0006997655111557155,0.00011063142905747282,1.6360922865087002,3.0763595e-06,41
-6 8 9,0.00040668968126030875,9.569583388011077e-05,,,41
4 -6 -7,0.010623176906300933,0.00029406214278447775,1.406024238185017,7.1200026e-07,42
5 -6 -6,0.00041392264244683,0.00011307372763993455,1.35325654084643,1.433448e-06,42
2 -5 -6,0.00025625348203675303,0.00012911305390744758,1.1636172291191331,7.5927005e-07,42
3 -5 -6,0.011753233157134014,0.00031111126558127787,1.1816167597651854,1.5090264e-06,42
5 -5 -5,0.0005118024548670268,0.00012683514080649773,1.220695601919903,1.8780354e-06,42
1 -4 -5,0.0008891141022171468,0.00016617023816826106,0.9759584634638192,5.387983e-06,42
2 -4 -5,0.01677260293325696,0.00036740155117897735,0.9668195259488302,3.2776353e-07,42
-2 -3 -5,0.0016806067120564727,0.00020778324863097425,1.2248650695025416,1.1468336e-08,42
-1 -3 -5,0.013449033784410225,0.00034462242016947863,1.100143229115358,5.6503757e-07,42
4 -4 -4,0.06500910366796613,0.0006907947605932119,0.976556481535922,8.281e-05,42
1 -3 -4,0.0016136078865202873,0.00022922381214816225,0.7697204978156641,3.7873276e-06,42
-4 -2 -4,0.007226010029017326,0.0004284590157405204,1.3611927756792346,0.0001340107,42
-3 -2 -4,0.008578198032653344,0.00035671649488070735,1.188342107775959,4.2311503e-06,42
-2 -2 -4,0.02532727035841389,0.000487943076407593,1.0306355386306485,5.074226e-06,42
3 -3 -3,0.005729021899809585,0.0002805355660200744,0.7324173611519412,9.835789e-08,42
0 -2 -3,0.4594723329371487,0.0017930228977703598,0.6077887083213984,3.1405125e-05,42
-6 -1 -3,0.00544031402699435,0.0003179450048841275,1.592257032665767,1.9342413e-06,42
-5 -1 -3,0.01338588627586946,0.00048028740969718414,1.3942324616421875,0.00042785835,42
-4 -1 -3,0.2987425731813635,0.0015889970315739422,1.2013439607136176,0.0015843213,42
5 -3 -2,0.029395834509472314,0.00047826781663860997,1.020887732831533,5.325575e-06,42
2 -2 -2,0.17720729074972838,0.0011466826681059948,0.4882782407679609,3.5769976e-06,42
-1 -1 -2,0.14774424606195793,0.0011061029378127845,0.5153177693153241,0.0003420083,42
-7 0 -2,0.00029796042706033013,0.00016039326267513042,1.6749617012095053,2.621874e-08,42
-6 0 -2,0.0031335160485788218,0.00025479749634336237,1.4676955957677524,1.0198229e-05,42
-5 0 -2,0.001115285041137232,0.0002593063552648302,1.2623412688241165,4.444766e-05,42
4 -2 -1,0.15084897116763196,0.0010684351789063556,0.8180679634491681,1.9629977e-05,42
1 -1 -1,0.05309463183710921,0.0008140369044466649,0.2441391203839804,0.0010639173,42
-3 0 -1,0.005233728444014391,0.0004265098736025943,0.733847797883876,0.0001848811,42
-2 0 -1,0.011006030692742025,0.000723812758736877,0.530005200903705,0.002789798,42
-7 1 -1,0.0008404559996896402,0.00015910166246325163,1.5759392078310033,1.3109652e-06,42
-6 1 -1,0.00046088992287878617,0.0001810118987847592,1.364914453807859,8.104401e-07,42
3 -1 0,0.11895511139746541,0.0009503829195406337,0.6445668644923962,2.936289e-05,42
-4 1 0,0.3357030752954078,0.0015488869740850515,0.8561901412545123,2.2245404e-06,42
-7 2 0,0.002749417629206284,0.00018526243766385124,1.5005616527335557,4.5498375e-10,42
5 -1 1,0.02052077978084879,0.00043667828981611275,1.1546168201923994,2.2559865e-08,42
2 0 1,0.02268392833206318,0.0007696763080786822,0.530005200903705,0.0027943177,42
-1 1 1,0.05211252251963679,0.0008039154555135782,0.2441391203839804,0.0013332028,42
-6 2 1,0.00045795446785178894,0.00014310930347617053,1.2308951841713611,1.6211441e-06,42
-5 2 1,9.644731036702206e-05,0.0001890198200984077,1.0231316365490597,1.814311e-05,42
4 0 2,0.20179280684828038,0.001258981435618802,1.06001040180741,0.000120279816,42
1 1 2,0.1833237692294614,0.0011962096653214925,0.515317769315324,0.00041233114,42
-3 2 2,0.11737454499272901,0.0009187504561697112,0.6353915672485803,3.4948073e-06,42
-2 2 2,0.16154116649252764,0.0010910499244343426,0.488278240767961,1.0733915e-05,42
-7 3 2,0.0009363397026914789,0.0001477355805987182,1.417044671156113,7.1449062e-06,42
-6 3 2,0.010911790844555305,0.0003143520079310829,1.2164468560678756,5.859308e-07,42
5 0 3,0.04601964509832084,0.0006685557533086806,1.3916721223365387,2.8470664e-05,42
3 1 3,0.025402136203422434,0.0006592562317831532,1.016519514132578,0.000278562,42
0 2 3,0.42928049695891557,0.0017338441244260953,0.6077887083213985,4.4344255e-05,42
-4 3 3,0.04691507629975608,0.0005916703152415682,0.8727600082186113,7.8363904e-08,42
4 1 4,0.008731874974226705,0.0003997854910368112,1.3533115623359675,0.00011324802,42
5 1 4,0.008293036189510722,0.0005964374942054117,1.5371670266508115,0.0006348844,42
2 2 4,0.02513245007918214,0.00048644012343377035,1.0306355386306485,9.541454e-06,42
-2 3 4,0.07151381368774969,0.0007283685849387768,0.7781311818864707,5.726813e-07,42
-1 3 4,0.0039097912595581945,0.0002624061957733393,0.7697204978156642,2.7069864e-05,42
-6 4 4,0.0038255554421034806,0.000195149050194778,1.2707831344971603,2.5076001e-06,42
-5 4 4,0.0008560021695126177,0.0001538882943353045,1.1130612922766752,3.7839318e-06,42
5 1 5,0.002882663803791744,0.0002930758298954067,1.6904532615721717,1.1590865e-06,42
3 2 5,0.0007536369818111693,0.0002008790584074767,1.3584406110019969,4.398543e-07,42
4 2 5,0.0019528055857998747,0.0002429852253147254,1.5221114082037268,5.1026564e-07,42
0 3 5,0.004430141759463837,0.00023049192871982507,1.00552337937627,2.7244963e-07,42
1 3 5,0.0038897597144539643,0.00024648428770690614,1.1001432291153583,5.8504893e-06,42
-3 4 5,0.027899668307672133,0.0004575082786876853,1.0038558287563946,4.550408e-07,42
-6 5 5,0.0009771542693868488,0.00013723839342217603,1.3547356454257855,2.5313338e-07,42
2 3 6,0.002003060575862068,0.00018624875055292233,1.4065835996095168,8.6776325e-08,42
-1 4 6,0.019079400911672487,0.00039069732227322765,1.156874511544665,3.9834795e-06,42
0 4 6,0.027153311254327916,0.0004584711079365404,1.215577416642797,5.3906944e-05,42
-5 5 6,0.006693659388961317,0.00024366625088098878,1.323959499583414,1.5903513e-06,42
-4 5 6,0.003005530209401741,0.0001873289980028573,1.236597239943575,5.0198414e-06,42
0 4 7,0.00034957746825505003,0.00012357091481647676,1.4035729613509167,8.969491e-08,42
-3 5 7,0.009817100955887484,0.0002922069352074155,1.340256504477195,5.9382464e-06,42
-2 5 7,0.0005256812862346698,0.00011908553953522494,1.3359819701833062,1.8410826e-06,42
-6 6 7,0.0002446290801298439,9.102258947713111e-05,1.5663622899427183,1.7245156e-06,42
-5 6 7,0.0006729941613095004,0.00011842799760917755,1.4730331846050428,1.0401584e-06,42
-5 6 8,0.0010624703342914973,0.00012197402728179025,1.607514140393027,4.926247e-07,42
-4 6 8,0.0005212428782338499,0.00010609908649578906,1.5562623637729416,0.000107456624,42
-3 6 8,0.004645157969281332,0.0002084642741972376,1.5331486666503535,4.242275e-06,42
-6 7 8,0.0008931063210538631,0.00011704246283643486,1.7116333171164344,2.0767451e-05,42
-6 7 9,8.045495137994097e-05,8.456458841773714e-05,,,42
-5 7 9,0.0002117050165470426,8.888557821747711e-05,,,42
4 -5 -5,0.0030485522382774134,0.00018998264934726283,1.111588184504032,3.183901e-07,42
-7 0 -3,0.00037977742957279783,0.0001845344448171559,1.791728046736976,2.559426e-07,42
-3 1 0,0.13036179647593224,0.0009869704309971275,0.6445668644923962,5.0948674e-05,42
-3 3 3,0.0032936979584920084,0.0002491144554110957,0.7324173611519414,3.8082348e-05,42
-2 4 5,0.008984018819225663,0.00028713446892076423,0.9668195259488304,4.3608952e-07,42
-1 5 7,0.0002030160696671307,0.00011633795362995551,1.3653386420003326,1.1370125e-06,42
5 -7 -7,0.00025524368550746595,9.099910583691513e-05,1.5041682016170206,3.1507e-08,42
3 -4 -4,0.021564768490290313,0.0004249364697081237,0.8712985359324448,2.517505e-05,42
0 -3 -4,0.015355999304508513,0.0003776873855935758,0.8186529234749955,8.288549e-07,42
5 -4 -3,0.035472484735399025,0.0005225579620859448,1.0619031881482126,5.3114743e-08,42
-1 -2 -3,0.00222808081641157,0.00032426210410222567,0.7121082193216014,2.6794628e-06,42
5 -2 0,0.07375311968418449,0.0007605411720346668,1.0783263534668055,2.949999e-09,42
-4 2 1,0.1393159910720836,0.0010057808268101262,0.8180679634491679,7.827182e-06,42
-5 3 2,0.013181014998625269,0.00034518602753466214,1.0208877328315324,2.2444753e-07,42
-4 4 4,0.05867711582197109,0.0006527277798031113,0.976556481535922,6.638526e-05,42
-5 5 5,0.000206961321223415,0.00011997791786343212,1.2206956019199025,4.8738906e-07,42
-3 5 6,0.013286057321311337,0.0003255537043141044,1.1816167597651852,1.4571873e-05,42
-4 6 7,0.004778897300311328,0.00021236255847308997,1.4060242381850168,9.98026e-07,42
4 -6 -6,0.0019054155998440311,0.00016382187414666323,1.2679145171671486,4.821445e-06,42
1 -5 -6,0.008247360509290645,0.00027774101283437296,1.184286029923011,3.223766e-07,42
-2 -1 -2,0.038998459379267277,0.0009095918364854797,0.6805963878396172,0.00018962519,42
-6 4 3,0.004107711379298457,0.00020151311669330807,1.2387074527400208,2.6716577e-06,42
-6 6 6,0.0005023150642197716,0.00011117155278244034,1.464834722303883,4.6893354e-07,42
-5 7 8,0.0006997655111557155,0.00011063142905747282,1.6360922865087002,3.0763595e-06,42
-6 8 9,0.00040668968126030875,9.569583388011077e-05,,,42
2 -3 -3,0.003741577944691143,0.0002601752499528214,0.6339572585835743,2.6079438e-06,42
4 -3 -2,0.022555919009245886,0.00042655684088302616,0.8339196773535197,8.97416e-06,42
-6 2 0,0.00024218678154738215,0.00015607227287539043,1.2891337289847926,2.9376537e-07,42
4 -7 -7,0.0007528620216840419,0.00012328911113388503,1.4386102162755967,1.5173841e-06,42
3 -5 -5,0.0014296840163487467,0.00016480818703573432,1.0353261742728002,3.6175715e-07,42
5 -5 -4,0.00536382781081091,0.00023387357291092592,1.1415245067749762,5.1138277e-06,42
-5 1 -1,0.015028285105294538,0.00039339794089806516,1.1546168201923996,1.9238298e-08,42
4 -1 1,0.004383573700915552,0.0003166299210320328,0.945531592572038,7.718096e-05,42
-7 3 1,0.0005437402055607569,0.000132987854543084,1.4525148402494872,9.780051e-07,42
-2 5 6,0.00019265978433188435,0.00012974711219327902,1.163617229119133,4.6614657e-10,42
0 5 7,0.001195528639755229,0.00014747726055634248,1.42625132632603,3.67128e-07,42
-3 6 7,-1.803543568587118e-05,0.00010238867134166452,1.3692052474347465,1.6218517e-05,42
-4 7 8,0.0005649928999562171,0.00011124200370308825,1.5857644161433722,3.003581e-06,42
5 -7 -7,0.00025524368550746595,9.099910583691513e-05,1.5041682016170206,3.1507e-08,43
4 -6 -7,0.010623176906300933,0.00029406214278447775,1.406024238185017,7.1200026e-07,43
5 -6 -6,0.00041392264244683,0.00011307372763993455,1.35325654084643,1.433448e-06,43
2 -5 -6,0.00025625348203675303,0.00012911305390744758,1.1636172291191331,7.5927005e-07,43
3 -5 -6,0.011753233157134014,0.00031111126558127787,1.1816167597651854,1.5090264e-06,43
4 -5 -5,0.0030485522382774134,0.00018998264934726283,1.111588184504032,3.183901e-07,43
5 -5 -5,0.0005118024548670268,0.00012683514080649773,1.220695601919903,1.8780354e-06,43
1 -4 -5,0.0008891141022171468,0.00016617023816826106,0.9759584634638192,5.387983e-06,43
2 -4 -5,0.01677260293325696,0.00036740155117897735,0.9668195259488302,3.2776353e-07,43
-2 -3 -5,0.0016806067120564727,0.00020778324863097425,1.2248650695025416,1.1468336e-08,43
3 -4 -4,0.021564768490290313,0.0004249364697081237,0.8712985359324448,2.517505e-05,43
4 -4 -4,0.06500910366796613,0.0006907947605932119,0.976556481535922,8.281e-05,43
0 -3 -4,0.015355999304508513,0.0003776873855935758,0.8186529234749955,8.288549e-07,43
1 -3 -4,0.0016136078865202873,0.00022922381214816225,0.7697204978156641,3.7873276e-06,43
-4 -2 -4,0.007226010029017326,0.0004284590157405204,1.3611927756792346,0.0001340107,43
-3 -2 -4,0.008578198032653344,0.00035671649488070735,1.188342107775959,4.2311503e-06,43
5 -4 -3,0.035472484735399025,0.0005225579620859448,1.0619031881482126,5.3114743e-08,43
3 -3 -3,0.005729021899809585,0.0002805355660200744,0.7324173611519412,9.835789e-08,43
-1 -2 -3,0.00222808081641157,0.00032426210410222567,0.7121082193216014,2.6794628e-06,43
0 -2 -3,0.4594723329371487,0.0017930228977703598,0.6077887083213984,3.1405125e-05,43
-5 -1 -3,0.01338588627586946,0.00048028740969718414,1.3942324616421875,0.00042785835,43
-4 -1 -3,0.2987425731813635,0.0015889970315739422,1.2013439607136176,0.0015843213,43
-7 0 -3,0.00037977742957279783,0.0001845344448171559,1.791728046736976,2.559426e-07,43
5 -3 -2,0.029395834509472314,0.00047826781663860997,1.020887732831533,5.325575e-06,43
2 -2 -2,0.17720729074972838,0.0011466826681059948,0.4882782407679609,3.5769976e-06,43
-1 -1 -2,0.14774424606195793,0.0011061029378127845,0.5153177693153241,0.0003420083,43
-7 0 -2,0.00029796042706033013,0.00016039326267513042,1.6749617012095053,2.621874e-08,43
-6 0 -2,0.0031335160485788218,0.00025479749634336237,1.4676955957677524,1.0198229e-05,43
-5 0 -2,0.001115285041137232,0.0002593063552648302,1.2623412688241165,4.444766e-05,43
4 -2 -1,0.15084897116763196,0.0010684351789063556,0.8180679634491681,1.9629977e-05,43
1 -1 -1,0.05309463183710921,0.0008140369044466649,0.2441391203839804,0.0010639173,43
-3 0 -1,0.005233728444014391,0.0004265098736025943,0.733847797883876,0.0001848811,43
-2 0 -1,0.011006030692742025,0.000723812758736877,0.530005200903705,0.002789798,43
-7 1 -1,0.0008404559996896402,0.00015910166246325163,1.5759392078310033,1.3109652e-06,43
-6 1 -1,0.00046088992287878617,0.0001810118987847592,1.364914453807859,8.104401e-07,43
5 -2 0,0.07375311968418449,0.0007605411720346668,1.0783263534668055,2.949999e-09,43
3 -1 0,0.11895511139746541,0.0009503829195406337,0.6445668644923962,2.936289e-05,43
-4 1 0,0.3357030752954078,0.0015488869740850515,0.8561901412545123,2.2245404e-06,43
-3 1 0,0.13036179647593224,0.0009869704309971275,0.6445668644923962,5.0948674e-05,43
-7 2 0,0.002749417629206284,0.00018526243766385124,1.5005616527335557,4.5498375e-10,43
5 -1 1,0.02052077978084879,0.00043667828981611275,1.1546168201923994,2.2559865e-08,43
2 0 1,0.02268392833206318,0.0007696763080786822,0.530005200903705,0.0027943177,43
-1 1 1,0.05211252251963679,0.0008039154555135782,0.2441391203839804,0.0013332028,43
-5 2 1,9.644731036702206e-05,0.0001890198200984077,1.0231316365490597,1.814311e-05,43
-4 2 1,0.1393159910720836,0.0010057808268101262,0.8180679634491679,7.827182e-06,43
4 0 2,0.20179280684828038,0.001258981435618802,1.06001040180741,0.000120279816,43
1 1 2,0.1833237692294614,0.0011962096653214925,0.515317769315324,0.00041233114,43
-2 2 2,0.16154116649252764,0.0010910499244343426,0.488278240767961,1.0733915e-05,43
-7 3 2,0.0009363397026914789,0.0001477355805987182,1.417044671156113,7.1449062e-06,43
-6 3 2,0.010911790844555305,0.0003143520079310829,1.2164468560678756,5.859308e-07,43
-5 3 2,0.013181014998625269,0.00034518602753466214,1.0208877328315324,2.2444753e-07,43
5 0 3,0.04601964509832084,0.0006685557533086806,1.3916721223365387,2.8470664e-05,43
3 1 3,0.025402136203422434,0.0006592562317831532,1.016519514132578,0.000278562,43
0 2 3,0.42928049695891557,0.0017338441244260953,0.6077887083213985,4.4344255e-05,43
-4 3 3,0.04691507629975608,0.0005916703152415682,0.8727600082186113,7.8363904e-08,43
-3 3 3,0.0032936979584920084,0.0002491144554110957,0.7324173611519414,3.8082348e-05,43
4 1 4,0.008731874974226705,0.0003997854910368112,1.3533115623359675,0.00011324802,43
5 1 4,0.008293036189510722,0.0005964374942054117,1.5371670266508115,0.0006348844,43
2 2 4,0.02513245007918214,0.00048644012343377035,1.0306355386306485,9.541454e-06,43
-1 3 4,0.0039097912595581945,0.0002624061957733393,0.7697204978156642,2.7069864e-05,43
-5 4 4,0.0008560021695126177,0.0001538882943353045,1.1130612922766752,3.7839318e-06,43
-4 4 4,0.05867711582197109,0.0006527277798031113,0.976556481535922,6.638526e-05,43
3 2 5,0.0007536369818111693,0.0002008790584074767,1.3584406110019969,4.398543e-07,43
4 2 5,0.0019528055857998747,0.0002429852253147254,1.5221114082037268,5.1026564e-07,43
1 3 5,0.0038897597144539643,0.00024648428770690614,1.1001432291153583,5.8504893e-06,43
-3 4 5,0.027899668307672133,0.0004575082786876853,1.0038558287563946,4.550408e-07,43
-2 4 5,0.008984018819225663,0.00028713446892076423,0.9668195259488304,4.3608952e-07,43
-6 5 5,0.0009771542693868488,0.00013723839342217603,1.3547356454257855,2.5313338e-07,43
-5 5 5,0.000206961321223415,0.00011997791786343212,1.2206956019199025,4.8738906e-07,43
2 3 6,0.002003060575862068,0.00018624875055292233,1.4065835996095168,8.6776325e-08,43
-1 4 6,0.019079400911672487,0.00039069732227322765,1.156874511544665,3.9834795e-06,43
0 4 6,0.027153311254327916,0.0004584711079365404,1.215577416642797,5.3906944e-05,43
-4 5 6,0.003005530209401741,0.0001873289980028573,1.236597239943575,5.0198414e-06,43
-3 5 6,0.013286057321311337,0.0003255537043141044,1.1816167597651852,1.4571873e-05,43
-2 5 7,0.0005256812862346698,0.00011908553953522494,1.3359819701833062,1.8410826e-06,43
-1 5 7,0.0002030160696671307,0.00011633795362995551,1.3653386420003326,1.1370125e-06,43
-6 6 7,0.0002446290801298439,9.102258947713111e-05,1.5663622899427183,1.7245156e-06,43
-5 6 7,0.0006729941613095004,0.00011842799760917755,1.4730331846050428,1.0401584e-06,43
-4 6 7,0.004778897300311328,0.00021236255847308997,1.4060242381850168,9.98026e-07,43
-4 6 8,0.0005212428782338499,0.00010609908649578906,1.5562623637729416,0.000107456624,43
-3 6 8,0.004645157969281332,0.0002084642741972376,1.5331486666503535,4.242275e-06,43
-6 7 8,0.0008931063210538631,0.00011704246283643486,1.7116333171164344,2.0767451e-05,43
-5 7 9,0.0002117050165470426,8.888557821747711e-05,,,43
4 -6 -6,0.0019054155998440311,0.00016382187414666323,1.2679145171671486,4.821445e-06,43
1 -5 -6,0.008247360509290645,0.00027774101283437296,1.184286029923011,3.223766e-07,43
-2 -1 -2,0.038998459379267277,0.0009095918364854797,0.6805963878396172,0.00018962519,43
-6 4 3,0.004107711379298457,0.00020151311669330807,1.2387074527400208,2.6716577e-06,43
-6 6 6,0.0005023150642197716,0.00011117155278244034,1.464834722303883,4.6893354e-07,43
-5 7 8,0.0006997655111557155,0.00011063142905747282,1.6360922865087002,3.0763595e-06,43
-6 8 9,0.00040668968126030875,9.569583388011077e-05,,,43
2 -3 -3,0.003741577944691143,0.0002601752499528214,0.6339572585835743,2.6079438e-06,43
4 -3 -2,0.022555919009245886,0.00042655684088302616,0.8339196773535197,8.97416e-06,43
-6 2 0,0.00024218678154738215,0.00015607227287539043,1.2891337289847926,2.9376537e-07,43
4 -7 -7,0.0007528620216840419,0.00012328911113388503,1.4386102162755967,1.5173841e-06,43
3 -5 -5,0.0014296840163487467,0.00016480818703573432,1.0353261742728002,3.6175715e-07,43
5 -5 -4,0.00536382781081091,0.00023387357291092592,1.1415245067749762,5.1138277e-06,43
-5 1 -1,0.015028285105294538,0.00039339794089806516,1.1546168201923996,1.9238298e-08,43
4 -1 1,0.004383573700915552,0.0003166299210320328,0.945531592572038,7.718096e-05,43
-7 3 1,0.0005437402055607569,0.000132987854543084,1.4525148402494872,9.780051e-07,43
-2 5 6,0.00019265978433188435,0.00012974711219327902,1.163617229119133,4.6614657e-10,43
0 5 7,0.001195528639755229,0.00014747726055634248,1.42625132632603,3.67128e-07,43
-3 6 7,-1.803543568587118e-05,0.00010238867134166452,1.3692052474347465,1.6218517e-05,43
-4 7 8,0.0005649928999562171,0.00011124200370308825,1.5857644161433722,3.003581e-06,43
0 -4 -5,0.0004874029526826255,0.0001516338648745706,1.0300443218038735,3.897619e-07,43
-4 0 -2,0.1582058555235729,0.0011457198388571395,1.06001040180741,9.532654e-05,43
-3 4 4,0.018403964451780525,0.0003950887629936156,0.8712985359324449,5.763409e-05,43
-1 4 5,0.0003991514327509798,0.00013843605907319092,0.9759584634638192,7.5496206e-07,43
-4 5 5,0.002774826927919972,0.00018303149184333332,1.111588184504032,6.4070605e-06,43
1 4 6,0.004259908851538211,0.00022490282234842226,1.3067669004322269,8.830354e-08,43
-5 6 6,0.00038971100938415653,0.00011394262232792575,1.3532565408464303,2.1448416e-06,43
-6 7 7,0.00012293685653064535,9.581325208119064e-05,1.5956773041445595,3.937542e-07,43
3 -2 -1,0.034415673958399576,0.0005361080224905641,0.6183959053544792,4.3369917e-05,43
-2 3 3,0.00318041287809013,0.00022607700435922117,0.6339572585835743,1.0770548e-06,43
-5 4 3,0.03405015109843788,0.0005043346572783456,1.0619031881482126,2.5382121e-06,43
0 3 4,0.012478830672527308,0.0003435421727195436,0.8186529234749954,3.2152147e-06,43
-6 5 4,0.0014456528916956118,0.00014003294660787743,1.2957864615456536,8.4723683e-07,43
2 3 5,0.0009519093561546724,0.00018183382619231845,1.2248650695025414,3.8008388e-08,43
5 -7 -7,0.00025524368550746595,9.099910583691513e-05,1.5041682016170206,3.1507e-08,44
4 -6 -6,0.0019054155998440311,0.00016382187414666323,1.2679145171671486,4.821445e-06,44
5 -6 -6,0.00041392264244683,0.00011307372763993455,1.35325654084643,1.433448e-06,44
1 -5 -6,0.008247360509290645,0.00027774101283437296,1.184286029923011,3.223766e-07,44
2 -5 -6,0.00025625348203675303,0.00012911305390744758,1.1636172291191331,7.5927005e-07,44
4 -5 -5,0.0030485522382774134,0.00018998264934726283,1.111588184504032,3.183901e-07,44
1 -4 -5,0.0008891141022171468,0.00016617023816826106,0.9759584634638192,5.387983e-06,44
-2 -3 -5,0.0016806067120564727,0.00020778324863097425,1.2248650695025416,1.1468336e-08,44
3 -4 -4,0.021564768490290313,0.0004249364697081237,0.8712985359324448,2.517505e-05,44
0 -3 -4,0.015355999304508513,0.0003776873855935758,0.8186529234749955,8.288549e-07,44
-4 -2 -4,0.007226010029017326,0.0004284590157405204,1.3611927756792346,0.0001340107,44
-3 -2 -4,0.008578198032653344,0.00035671649488070735,1.188342107775959,4.2311503e-06,44
5 -4 -3,0.035472484735399025,0.0005225579620859448,1.0619031881482126,5.3114743e-08,44
2 -3 -3,0.003741577944691143,0.0002601752499528214,0.6339572585835743,2.6079438e-06,44
3 -3 -3,0.005729021899809585,0.0002805355660200744,0.7324173611519412,9.835789e-08,44
-1 -2 -3,0.00222808081641157,0.00032426210410222567,0.7121082193216014,2.6794628e-06,44
-5 -1 -3,0.01338588627586946,0.00048028740969718414,1.3942324616421875,0.00042785835,44
-4 -1 -3,0.2987425731813635,0.0015889970315739422,1.2013439607136176,0.0015843213,44
-7 0 -3,0.00037977742957279783,0.0001845344448171559,1.791728046736976,2.559426e-07,44
4 -3 -2,0.022555919009245886,0.00042655684088302616,0.8339196773535197,8.97416e-06,44
5 -3 -2,0.029395834509472314,0.00047826781663860997,1.020887732831533,5.325575e-06,44
2 -2 -2,0.17720729074972838,0.0011466826681059948,0.4882782407679609,3.5769976e-06,44
-2 -1 -2,0.038998459379267277,0.0009095918364854797,0.6805963878396172,0.00018962519,44
-1 -1 -2,0.14774424606195793,0.0011061029378127845,0.5153177693153241,0.0003420083,44
-6 0 -2,0.0031335160485788218,0.00025479749634336237,1.4676955957677524,1.0198229e-05,44
-5 0 -2,0.001115285041137232,0.0002593063552648302,1.2623412688241165,4.444766e-05,44
4 -2 -1,0.15084897116763196,0.0010684351789063556,0.8180679634491681,1.9629977e-05,44
1 -1 -1,0.05309463183710921,0.0008140369044466649,0.2441391203839804,0.0010639173,44
-3 0 -1,0.005233728444014391,0.0004265098736025943,0.733847797883876,0.0001848811,44
-2 0 -1,0.011006030692742025,0.000723812758736877,0.530005200903705,0.002789798,44
-7 1 -1,0.0008404559996896402,0.00015910166246325163,1.5759392078310033,1.3109652e-06,44
-6 1 -1,0.00046088992287878617,0.0001810118987847592,1.364914453807859,8.104401e-07,44
5 -2 0,0.07375311968418449,0.0007605411720346668,1.0783263534668055,2.949999e-09,44
3 -1 0,0.11895511139746541,0.0009503829195406337,0.6445668644923962,2.936289e-05,44
-4 1 0,0.3357030752954078,0.0015488869740850515,0.8561901412545123,2.2245404e-06,44
-3 1 0,0.13036179647593224,0.0009869704309971275,0.6445668644923962,5.0948674e-05,44
-7 2 0,0.002749417629206284,0.00018526243766385124,1.5005616527335557,4.5498375e-10,44
-6 2 0,0.00024218678154738215,0.00015607227287539043,1.2891337289847926,2.9376537e-07,44
5 -1 1,0.02052077978084879,0.00043667828981611275,1.1546168201923994,2.2559865e-08,44
2 0 1,0.02268392833206318,0.0007696763080786822,0.530005200903705,0.0027943177,44
-1 1 1,0.05211252251963679,0.0008039154555135782,0.2441391203839804,0.0013332028,44
-5 2 1,9.644731036702206e-05,0.0001890198200984077,1.0231316365490597,1.814311e-05,44
-4 2 1,0.1393159910720836,0.0010057808268101262,0.8180679634491679,7.827182e-06,44
4 0 2,0.20179280684828038,0.001258981435618802,1.06001040180741,0.000120279816,44
1 1 2,0.1833237692294614,0.0011962096653214925,0.515317769315324,0.00041233114,44
-2 2 2,0.16154116649252764,0.0010910499244343426,0.488278240767961,1.0733915e-05,44
-6 3 2,0.010911790844555305,0.0003143520079310829,1.2164468560678756,5.859308e-07,44
-5 3 2,0.013181014998625269,0.00034518602753466214,1.0208877328315324,2.2444753e-07,44
5 0 3,0.04601964509832084,0.0006685557533086806,1.3916721223365387,2.8470664e-05,44
